"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","group"
"query_1","TRUE","0.0233510577760818","2","2","1","0.5","0.5","GO:0034667","GO:CC","integrin alpha3-beta1 complex","22097","1512","GO:0008305","175"
"query_1","TRUE","0.0233510577760818","2","2","1","0.5","0.5","GO:0034674","GO:CC","integrin alpha5-beta1 complex","22097","1516","GO:0008305","175"
"query_1","TRUE","0.0233510577760818","2","2","1","0.5","0.5","GO:0061474","GO:CC","phagolysosome membrane","22097","2303","c(""GO:0005765"", ""GO:0030670"", ""GO:0032010"")","175"
"query_1","TRUE","0.0233510577760818","2","2","1","0.5","0.5","GO:0034665","GO:CC","integrin alpha1-beta1 complex","22097","1510","GO:0008305","175"
"query_1","TRUE","0.0350257940460482","3","2","1","0.5","0.333333333333333","GO:0034666","GO:CC","integrin alpha2-beta1 complex","22097","1511","GO:0008305","175"
"query_1","TRUE","0.0350257940460482","3","2","1","0.5","0.333333333333333","GO:0034668","GO:CC","integrin alpha4-beta1 complex","22097","1513","GO:0008305","175"
"query_1","TRUE","0.0388573099640952","384","2","2","1","0.00520833333333333","GO:0009897","GO:CC","external side of plasma membrane","22097","654","c(""GO:0005886"", ""GO:0009986"", ""GO:0098552"")","175"
"query_1","TRUE","0.0467000019039459","4","2","1","0.5","0.25","GO:0101004","GO:CC","cytolytic granule membrane","22097","3385","c(""GO:0005765"", ""GO:0044194"")","175"
"query_1","TRUE","0.000724045468339887","79","2","2","1","0.0253164556962025","GO:0001618","GO:MF","virus receptor activity","20212","216","GO:0140272","175"
"query_1","TRUE","0.000742610736758858","80","2","2","1","0.025","GO:0140272","GO:MF","exogenous protein binding","20212","10433","GO:0005515","175"
"query_1","TRUE","0.0237459183214526","5","2","1","0.5","0.2","GO:0098640","GO:MF","integrin binding involved in cell-matrix adhesion","20212","9172","c(""GO:0005178"", ""GO:0098634"")","175"
"query_1","TRUE","0.0237459183214526","5","2","1","0.5","0.2","GO:0098639","GO:MF","collagen binding involved in cell-matrix adhesion","20212","9171","c(""GO:0005518"", ""GO:0098634"")","175"
"query_1","TRUE","0.0237459183214526","5","2","1","0.5","0.2","GO:0019960","GO:MF","C-X3-C chemokine binding","20212","3745","GO:0019956","175"
"query_1","TRUE","0.042738422917477","9","2","1","0.5","0.111111111111111","GO:0098634","GO:MF","cell-matrix adhesion mediator activity","20212","9169","GO:0098631","175"
"query_1","TRUE","0.00894625593645064","147","2","2","1","0.0136054421768707","KEGG:04145","KEGG","Phagosome","8484","281","KEGG:00000","175"
"query_1","TRUE","0.0141434378866701","2","2","1","0.5","0.5","KEGG:03271","KEGG","Virion - Rotavirus","8484","235","KEGG:00000","175"
"query_1","TRUE","0.0464794562567663","4","2","1","0.5","0.25","REAC:R-HSA-446343","REAC","Localization of the PINCH-ILK-PARVIN complex to focal adhesions","10842","1285","REAC:R-HSA-446353","175"
"query_1","TRUE","0.0035471475022173","4","1","1","1","0.25","CORUM:2589","CORUM","PGC-1-SRp40-SRp55-SRp75 complex","3383","1096","CORUM:0000000","176"
"query_1","TRUE","0.0348547682257577","7","2","1","0.5","0.142857142857143","REAC:R-HSA-9635465","REAC","Suppression of apoptosis","10842","2289","REAC:R-HSA-9637690","176"
"query_1","TRUE","0.0304127443881246","126","1","1","1","0.00793650793650794","WP:WP411","WP","mRNA processing","8286","337","WP:000000","176"
"query_1","TRUE","0.0088652466772593","2","3","1","0.333333333333333","0.5","CORUM:7346","CORUM","DISC1-RHOT1 complex","3383","2784","CORUM:0000000","177"
"query_1","TRUE","0.0088652466772593","2","3","1","0.333333333333333","0.5","CORUM:7477","CORUM","TANGO1L-cTAGE5-SEC12 complex","3383","2852","CORUM:0000000","177"
"query_1","TRUE","0.0460031640075766","3","5","1","0.2","0.333333333333333","GO:0055077","GO:MF","gap junction hemi-channel activity","20212","8370","c(""GO:0005243"", ""GO:0022829"")","177"
"query_1","TRUE","0.0295830141638421","34","2","2","1","0.0588235294117647","HP:0000696","HP","Delayed eruption of permanent teeth","4958","542","HP:0000684","177"
"query_1","TRUE","0.0317240733181103","2","4","1","0.25","0.5","REAC:R-HSA-191650","REAC","Regulation of gap junction activity","10842","1966","REAC:R-HSA-157858","177"
"query_1","TRUE","0.0475795256895857","3","4","1","0.25","0.333333333333333","REAC:R-HSA-190704","REAC","Oligomerization of connexins into connexons","10842","1589","REAC:R-HSA-190861","177"
"query_1","TRUE","0.0475795256895857","3","4","1","0.25","0.333333333333333","REAC:R-HSA-190827","REAC","Transport of connexins along the secretory pathway","10842","2514","REAC:R-HSA-190861","177"
"query_1","TRUE","0.0407621554764206","13","2","1","0.5","0.0769230769230769","WP:WP1992","WP","Genes targeted by miRNAs in adipocytes","8286","59","WP:000000","177"
"query_1","TRUE","0.0177304933545186","2","3","1","0.333333333333333","0.5","CORUM:1130","CORUM","Hip1R-cortactin complex","3383","617","CORUM:0000000","178"
"query_1","TRUE","0.0177304933545186","2","3","1","0.333333333333333","0.5","CORUM:6916","CORUM","CTTN-FER-PTK2 complex","3383","2460","CORUM:0000000","178"
"query_1","TRUE","0.026587875347992","3","3","1","0.333333333333333","0.333333333333333","CORUM:5318","CORUM","DDEF1-CTTN-PXN complex","3383","1638","CORUM:0000000","178"
"query_1","TRUE","0.026587875347992","3","3","1","0.333333333333333","0.333333333333333","CORUM:6076","CORUM","c-Abl-cortactin-nmMLCK complex","3383","1873","CORUM:0000000","178"
"query_1","TRUE","0.0354400162870316","4","3","1","0.333333333333333","0.25","CORUM:6282","CORUM","G alpha-13-Hax-1-cortactin-Rac complex","3383","2027","CORUM:0000000","178"
"query_1","TRUE","0.0442869177227034","5","3","1","0.333333333333333","0.2","CORUM:1768","CORUM","CPSF6-EWSR1-ITCH-NUDT21-POLR2A-UBAP2L complex","3383","822","CORUM:0000000","178"
"query_1","TRUE","0.0388509104513712","11","3","1","0.333333333333333","0.0909090909090909","KEGG:00130","KEGG","Ubiquinone and other terpenoid-quinone biosynthesis","8484","16","KEGG:00000","178"
"query_1","TRUE","0.00886786875554257","15","1","1","1","0.0666666666666667","CORUM:5613","CORUM","Emerin complex 25","3383","1747","CORUM:0000000","179"
"query_1","TRUE","0.0187338791564242","3","3","1","0.333333333333333","0.333333333333333","GO:0061773","GO:CC","eNoSc complex","22097","2326","c(""GO:0005677"", ""GO:0005730"")","179"
"query_1","TRUE","0.0312203057504363","5","3","1","0.333333333333333","0.2","GO:0033553","GO:CC","rDNA heterochromatin","22097","1422","GO:0000792","179"
"query_1","TRUE","0.0195903826471735","3","3","1","0.333333333333333","0.333333333333333","GO:0036384","GO:MF","CDP phosphatase activity","20212","5465","GO:0017110","179"
"query_1","TRUE","0.0326474067150544","5","3","1","0.333333333333333","0.2","GO:0043273","GO:MF","CTPase activity","20212","5743","GO:0017111","179"
"query_1","TRUE","0.0403111739745405","57","1","1","1","0.0175438596491228","KEGG:00240","KEGG","Pyrimidine metabolism","8484","24","KEGG:00000","179"
"query_1","TRUE","0.0132773943759286","8","2","1","0.5","0.125","REAC:R-HSA-8850843","REAC","Phosphate bond hydrolysis by NTPDase proteins","10842","1692","REAC:R-HSA-8956319","179"
"query_1","TRUE","0.0330920263823031","2","4","1","0.25","0.5","CORUM:2812","CORUM","RPAP1-RPB2-RPB3 complex","3383","1214","CORUM:0000000","180"
"query_1","TRUE","0.0496160228018474","3","4","1","0.25","0.333333333333333","CORUM:336","CORUM","DNA ligase IV-XRCC4-AHNK complex","3383","198","CORUM:0000000","180"
"query_1","TRUE","0.0496160228018474","3","4","1","0.25","0.333333333333333","CORUM:6523","CORUM","Ubiquilin-VCP-erasin complex","3383","2198","CORUM:0000000","180"
"query_1","TRUE","0.00654066123172786","1194","14","6","0.428571428571429","0.0050251256281407","GO:0005789","GO:CC","endoplasmic reticulum membrane","22097","354","c(""GO:0031090"", ""GO:0042175"", ""GO:0098827"")","180"
"query_1","TRUE","0.00672773437160028","1200","14","6","0.428571428571429","0.005","GO:0098827","GO:CC","endoplasmic reticulum subcompartment","22097","3269","c(""GO:0005783"", ""GO:0031984"")","180"
"query_1","TRUE","0.00728140455031194","1217","14","6","0.428571428571429","0.00493015612161052","GO:0042175","GO:CC","nuclear outer membrane-endoplasmic reticulum membrane network","22097","1778","c(""GO:0012505"", ""GO:0016020"")","180"
"query_1","TRUE","0.0146347132265003","2055","14","7","0.5","0.00340632603406326","GO:0005783","GO:CC","endoplasmic reticulum","22097","348","c(""GO:0005737"", ""GO:0012505"", ""GO:0043231"")","180"
"query_1","TRUE","0.0252015533692554","1521","14","6","0.428571428571429","0.00394477317554241","GO:0031984","GO:CC","organelle subcompartment","22097","1230","c(""GO:0043227"", ""GO:0043229"", ""GO:0110165"")","180"
"query_1","TRUE","0.0380046025310284","5333","13","13","1","0.00243765235327208","HPA:0530711","HPA","spleen; cells in red pulp[≥Low]","11019","776","HPA:0530000","180"
"query_1","TRUE","0.00886786875554257","15","1","1","1","0.0666666666666667","CORUM:5613","CORUM","Emerin complex 25","3383","1747","CORUM:0000000","181"
"query_1","TRUE","0.0132591218062041","2","2","1","0.5","0.5","GO:0047159","GO:MF","1-alkenylglycerophosphocholine O-acyltransferase activity","20212","6438","GO:0008374","181"
"query_1","TRUE","0.0132591218062041","2","2","1","0.5","0.5","GO:0050200","GO:MF","plasmalogen synthase activity","20212","7473","GO:0016747","181"
"query_1","TRUE","0.0198881906709638","3","2","1","0.5","0.333333333333333","GO:0047192","GO:MF","1-alkylglycerophosphocholine O-acetyltransferase activity","20212","6471","GO:0016413","181"
"query_1","TRUE","0.0265169315101247","4","2","1","0.5","0.25","GO:0033677","GO:MF","DNA/RNA helicase activity","20212","4609","c(""GO:0004386"", ""GO:0008094"", ""GO:0008186"", ""GO:0140098"")","181"
"query_1","TRUE","0.00796524257784237","22","1","1","1","0.0454545454545455","WP:WP5401","WP","7q11 23 distal copy number variation","8286","794","WP:000000","181"
"query_1","TRUE","0.0112237509051417","31","1","1","1","0.032258064516129","WP:WP4838","WP","Regucalcin in proximal tubule epithelial kidney cells","8286","539","WP:000000","181"
"query_1","TRUE","0.0094576615641575","2","2","1","0.5","0.5","CORUM:6968","CORUM","Serine-palmitoyltransferase (SPTLC1, SPTLC2) complex","3383","2491","CORUM:0000000","182"
"query_1","TRUE","0.0141843946836095","3","2","1","0.5","0.333333333333333","CORUM:6969","CORUM","Serine-palmitoyltransferase (SPTLC1, SPTLC2, SPTLC3) complex","3383","2492","CORUM:0000000","182"
"query_1","TRUE","0.0141843946836095","3","2","1","0.5","0.333333333333333","CORUM:6973","CORUM","Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTb) complex","3383","2495","CORUM:0000000","182"
"query_1","TRUE","0.0141843946836095","3","2","1","0.5","0.333333333333333","CORUM:6974","CORUM","Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTa) complex","3383","2496","CORUM:0000000","182"
"query_1","TRUE","0.0236336655972647","5","2","1","0.5","0.2","CORUM:6854","CORUM","5FMC (Friends of Methylated Chtop) complex","3383","2420","CORUM:0000000","182"
"query_1","TRUE","0.0283562033914651","6","2","1","0.5","0.166666666666667","CORUM:6855","CORUM","LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex","3383","2421","CORUM:0000000","182"
"query_1","TRUE","0.0326441760578445","5","4","1","0.25","0.2","GO:0004758","GO:MF","serine C-palmitoyltransferase activity","20212","1040","GO:0016454","182"
"query_1","TRUE","0.0326441760578445","5","4","1","0.25","0.2","GO:0016454","GO:MF","C-palmitoyltransferase activity","20212","2807","c(""GO:0016408"", ""GO:0016409"")","182"
"query_1","TRUE","0.0456950627723176","7","4","1","0.25","0.142857142857143","GO:0016929","GO:MF","deSUMOylase activity","20212","3083","c(""GO:0008234"", ""GO:0019783"")","182"
"query_1","TRUE","0.0254596888260261","54","1","1","1","0.0185185185185185","KEGG:00600","KEGG","Sphingolipid metabolism","8484","95","KEGG:00000","182"
"query_1","TRUE","0.0048274197441478","8","1","1","1","0.125","WP:WP5179","WP","Biosynthesis and turnover of 1 deoxy sphingoid bases","8286","682","WP:000000","182"
"query_1","TRUE","0.015085686700459","25","1","1","1","0.04","WP:WP4725","WP","Sphingolipid metabolism overview","8286","503","WP:000000","182"
"query_1","TRUE","0.0156891141684773","26","1","1","1","0.0384615384615385","WP:WP4726","WP","Sphingolipid metabolism integrated pathway","8286","504","WP:000000","182"
"query_1","TRUE","0.0181028240405501","30","1","1","1","0.0333333333333333","WP:WP1422","WP","Sphingolipid pathway","8286","14","WP:000000","182"
"query_1","TRUE","0.0472743234032902","2","4","1","0.25","0.5","CORUM:757","CORUM","Prune-GSK3beta complex","3383","421","CORUM:0000000","183"
"query_1","TRUE","0.0472743234032902","2","4","1","0.25","0.5","CORUM:6212","CORUM","GM130-GRASP65 complex","3383","1977","CORUM:0000000","183"
"query_1","TRUE","0.0472743234032902","2","4","1","0.25","0.5","CORUM:7127","CORUM","GSKIP-GSK3B-PRKAR2A complex","3383","2618","CORUM:0000000","183"
"query_1","TRUE","0.0472743234032902","2","4","1","0.25","0.5","CORUM:7128","CORUM","GSKIP-GSK3B-PRKAR2A complex","3383","2619","CORUM:0000000","183"
"query_1","TRUE","0.0472743234032902","2","4","1","0.25","0.5","CORUM:7284","CORUM","GSK3B-HSP90AA1-PKM2 complex","3383","2744","CORUM:0000000","183"
"query_1","TRUE","0.00708539474409605","15","15","2","0.133333333333333","0.133333333333333","GO:0004129","GO:MF","cytochrome-c oxidase activity","20212","614","c(""GO:0009055"", ""GO:0015078"", ""GO:0015453"", ""GO:0016675"", ""GO:0022853"")","183"
"query_1","TRUE","0.00708539474409605","15","15","2","0.133333333333333","0.133333333333333","GO:0016675","GO:MF","oxidoreductase activity, acting on a heme group of donors","20212","2893","GO:0016491","183"
"query_1","TRUE","0.037209751429572","271","6","3","0.5","0.011070110701107","KEGG:05020","KEGG","Prion disease","8484","416","KEGG:00000","183"
"query_1","TRUE","0.00179250496721624","195","8","4","0.5","0.0205128205128205","REAC:R-HSA-9711123","REAC","Cellular response to chemical stress","10842","326","REAC:R-HSA-2262752","183"
"query_1","TRUE","0.0236883854676779","780","8","5","0.625","0.00641025641025641","REAC:R-HSA-2262752","REAC","Cellular responses to stress","10842","332","REAC:R-HSA-8953897","183"
"query_1","TRUE","0.0258093375059122","794","8","5","0.625","0.00629722921914358","REAC:R-HSA-8953897","REAC","Cellular responses to stimuli","10842","331","REAC:0000000","183"
"query_1","TRUE","0.0426513242356938","1","3","1","0.333333333333333","1","GO:0140570","GO:BP","extraction of mislocalized protein from mitochondrial outer membrane","21031","20390","GO:0140568","184"
"query_1","TRUE","0.012764062669415","2","3","1","0.333333333333333","0.5","GO:0140567","GO:MF","membrane protein dislocase activity","20212","10530","c(""GO:0140318"", ""GO:0140657"")","184"
"query_1","TRUE","0.0255255991773068","4","3","1","0.333333333333333","0.25","GO:0005055","GO:MF","laminin receptor activity","20212","1265","GO:0098631","184"
"query_1","TRUE","0.0289957567185293","82","1","1","1","0.0121951219512195","KEGG:04623","KEGG","Cytosolic DNA-sensing pathway","8484","328","KEGG:00000","184"
"query_1","TRUE","0.0191740344464577","13","2","1","0.5","0.0769230769230769","REAC:R-HSA-3270619","REAC","IRF3-mediated induction of type I IFN","10842","1128","REAC:R-HSA-1834941","184"
"query_1","TRUE","0.0235955446012657","16","2","1","0.5","0.0625","REAC:R-HSA-1834941","REAC","STING mediated induction of host immune responses","10842","2094","REAC:R-HSA-1834949","184"
"query_1","TRUE","0.0280158296216433","19","2","1","0.5","0.0526315789473684","REAC:R-HSA-9603798","REAC","Class I peroxisomal membrane protein import","10842","361","REAC:R-HSA-9609507","184"
"query_1","TRUE","0.00354662308655906","2","2","1","0.5","0.5","CORUM:1990","CORUM","PGRMC1-SCAP complex","3383","874","CORUM:0000000","185"
"query_1","TRUE","0.00354662308655906","2","2","1","0.5","0.5","CORUM:7333","CORUM","MICALL1-RAB13 complex","3383","2777","CORUM:0000000","185"
"query_1","TRUE","0.000813765412957846","293","3","3","1","0.0102389078498294","GO:0072659","GO:BP","protein localization to plasma membrane","21031","17998","c(""GO:0072657"", ""GO:1990778"")","185"
"query_1","TRUE","0.00151229230562441","360","3","3","1","0.00833333333333333","GO:1990778","GO:BP","protein localization to cell periphery","21031","25951","GO:0008104","185"
"query_1","TRUE","0.0142351690032604","759","3","3","1","0.00395256916996047","GO:0034330","GO:BP","cell junction organization","21031","8863","GO:0016043","185"
"query_1","TRUE","0.0184872221618111","828","3","3","1","0.0036231884057971","GO:0072657","GO:BP","protein localization to membrane","21031","17996","c(""GO:0008104"", ""GO:0051668"")","185"
"query_1","TRUE","0.0252861840549901","919","3","3","1","0.00326441784548422","GO:0051668","GO:BP","localization within membrane","21031","14335","GO:0051641","185"
"query_1","TRUE","0.0433645570824446","1","3","1","0.333333333333333","1","GO:0044795","GO:BP","trans-Golgi network to recycling endosome transport","21031","11552","GO:0016197","185"
"query_1","TRUE","0.0415512449100692","5","3","1","0.333333333333333","0.2","GO:0086083","GO:MF","cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication","20212","8957","GO:0086080","185"
"query_1","TRUE","0.0123033481242404","1","1","1","1","1","HP:0034364","HP","Fibrofatty replacement of right ventricular myocardium","4958","14346","HP:0001707","185"
"query_1","TRUE","0.0246066962484808","2","1","1","1","0.5","HP:0034304","HP","Epsilon wave","4958","14287","HP:0003115","185"
"query_1","TRUE","0.0408906878866828","2","3","1","0.333333333333333","0.5","MIRNA:ebv-miR-BART16","MIRNA","ebv-miR-BART16","14819","5","MIRNA:000000","185"
"query_1","TRUE","0.0408906878866828","2","3","1","0.333333333333333","0.5","MIRNA:ebv-miR-BART3-3p","MIRNA","ebv-miR-BART3-3p","14819","6","MIRNA:000000","185"
"query_1","TRUE","0.024822690696326","2","3","1","0.333333333333333","0.5","CORUM:2863","CORUM","Serine-palmitoyltransferase (SPTLC1, SPTLC3) complex","3383","1253","CORUM:0000000","186"
"query_1","TRUE","0.024822690696326","2","3","1","0.333333333333333","0.5","CORUM:5922","CORUM","RAF1-RAS complex, EGF induced","3383","1844","CORUM:0000000","186"
"query_1","TRUE","0.024822690696326","2","3","1","0.333333333333333","0.5","CORUM:6968","CORUM","Serine-palmitoyltransferase (SPTLC1, SPTLC2) complex","3383","2491","CORUM:0000000","186"
"query_1","TRUE","0.024822690696326","2","3","1","0.333333333333333","0.5","CORUM:6982","CORUM","ORMDL3-SPTLC1 complex","3383","2498","CORUM:0000000","186"
"query_1","TRUE","0.0372230254871888","3","3","1","0.333333333333333","0.333333333333333","CORUM:6972","CORUM","Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTa) complex","3383","2494","CORUM:0000000","186"
"query_1","TRUE","0.0372230254871888","3","3","1","0.333333333333333","0.333333333333333","CORUM:7243","CORUM","AURKA-HRAS-RAF1 complex","3383","2716","CORUM:0000000","186"
"query_1","TRUE","0.0372230254871888","3","3","1","0.333333333333333","0.333333333333333","CORUM:6974","CORUM","Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTa) complex","3383","2496","CORUM:0000000","186"
"query_1","TRUE","0.0372230254871888","3","3","1","0.333333333333333","0.333333333333333","CORUM:6219","CORUM","DGKZ-RASGRP1-HRAS complex","3383","1983","CORUM:0000000","186"
"query_1","TRUE","0.0372230254871888","3","3","1","0.333333333333333","0.333333333333333","CORUM:6970","CORUM","Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTb) complex","3383","2493","CORUM:0000000","186"
"query_1","TRUE","0.0372230254871888","3","3","1","0.333333333333333","0.333333333333333","CORUM:6969","CORUM","Serine-palmitoyltransferase (SPTLC1, SPTLC2, SPTLC3) complex","3383","2492","CORUM:0000000","186"
"query_1","TRUE","0.0372230254871888","3","3","1","0.333333333333333","0.333333333333333","CORUM:1700","CORUM","ABL2-HRAS-RIN1 complex","3383","803","CORUM:0000000","186"
"query_1","TRUE","0.0372230254871888","3","3","1","0.333333333333333","0.333333333333333","CORUM:6973","CORUM","Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTb) complex","3383","2495","CORUM:0000000","186"
"query_1","TRUE","0.0283495198568465","2055","8","5","0.625","0.0024330900243309","GO:0005783","GO:CC","endoplasmic reticulum","22097","348","c(""GO:0005737"", ""GO:0012505"", ""GO:0043231"")","186"
"query_1","TRUE","0.0467075007823961","3770","8","6","0.75","0.00159151193633952","GO:0031090","GO:CC","organelle membrane","22097","1045","c(""GO:0016020"", ""GO:0043227"")","186"
"query_1","TRUE","0.00418687851850907","37","6","2","0.333333333333333","0.0540540540540541","GO:0016409","GO:MF","palmitoyltransferase activity","20212","2780","GO:0016747","186"
"query_1","TRUE","0.00346051486442927","120","5","3","0.6","0.025","KEGG:04071","KEGG","Sphingolipid signaling pathway","8484","260","KEGG:00000","186"
"query_1","TRUE","0.00879709454537529","19","7","2","0.285714285714286","0.105263157894737","MIRNA:hsa-miR-585-3p","MIRNA","hsa-miR-585-3p","14819","1864","MIRNA:000000","186"
"query_1","TRUE","0.0010920881009113","7","6","2","0.333333333333333","0.285714285714286","REAC:R-HSA-2179392","REAC","EGFR Transactivation by Gastrin","10842","786","REAC:R-HSA-881907","186"
"query_1","TRUE","0.0062266956405898","16","6","2","0.333333333333333","0.125","REAC:R-HSA-5218921","REAC","VEGFR2 mediated cell proliferation","10842","2557","REAC:R-HSA-4420097","186"
"query_1","TRUE","0.0062266956405898","16","6","2","0.333333333333333","0.125","REAC:R-HSA-881907","REAC","Gastrin-CREB signalling pathway via PKC and MAPK","10842","1007","REAC:R-HSA-416476","186"
"query_1","TRUE","0.00793512920160173","18","6","2","0.333333333333333","0.111111111111111","REAC:R-HSA-1250196","REAC","SHC1 events in ERBB2 signaling","10842","2072","REAC:R-HSA-1227986","186"
"query_1","TRUE","0.0382326740993343","39","6","2","0.333333333333333","0.0512820512820513","REAC:R-HSA-1433557","REAC","Signaling by SCF-KIT","10842","2236","REAC:R-HSA-9006934","186"
"query_1","TRUE","0.013679362031759","28","5","2","0.4","0.0714285714285714","WP:WP5121","WP","Sphingolipid metabolism in senescence","8286","655","WP:000000","186"
"query_1","TRUE","0.0146890953037005","29","5","2","0.4","0.0689655172413793","WP:WP3972","WP","PDGFR beta pathway","8286","322","WP:000000","186"
"query_1","TRUE","0.0190845867032875","33","5","2","0.4","0.0606060606060606","WP:WP244","WP","Alpha 6 beta 4 signaling pathway","8286","116","WP:000000","186"
"query_1","TRUE","0.0267446295820165","39","5","2","0.4","0.0512820512820513","WP:WP4871","WP","Kisspeptin kisspeptin receptor system in the ovary","8286","550","WP:000000","186"
"query_1","TRUE","0.0495673432119318","53","5","2","0.4","0.0377358490566038","WP:WP304","WP","Kit receptor signaling pathway","8286","194","WP:000000","186"
"query_1","TRUE","0.0221749558763717","14","1","1","1","0.0714285714285714","GO:0008250","GO:CC","oligosaccharyltransferase complex","22097","499","c(""GO:0005789"", ""GO:0098796"", ""GO:0140534"", ""GO:1990234"")","187"
"query_1","TRUE","0.0258254934513937","35","1","1","1","0.0285714285714286","REAC:R-HSA-532668","REAC","N-glycan trimming in the ER and Calnexin/Calreticulin cycle","10842","1460","REAC:R-HSA-446203","187"
"query_1","TRUE","0.00709324617311813","2","2","1","0.5","0.5","CORUM:3159","CORUM","RIAM-profilin complex","3383","1433","CORUM:0000000","188"
"query_1","TRUE","0.0106382960127072","3","2","1","0.5","0.333333333333333","CORUM:3158","CORUM","RIAM-Rap1-GTP-profilin complex","3383","1432","CORUM:0000000","188"
"query_1","TRUE","0.0177252491979485","5","2","1","0.5","0.2","CORUM:2837","CORUM","Profilin 1 complex","3383","1233","CORUM:0000000","188"
"query_1","TRUE","0.0283478127409573","8","2","1","0.5","0.125","CORUM:89","CORUM","Exocyst Sec6/8 complex","3383","45","CORUM:0000000","188"
"query_1","TRUE","0.0283478127409573","8","2","1","0.5","0.125","CORUM:6167","CORUM","Exocyst complex","3383","1942","CORUM:0000000","188"
"query_1","TRUE","0.0005098331138424","19","5","2","0.4","0.105263157894737","GO:0070064","GO:MF","proline-rich region binding","20212","8607","GO:0005515","188"
"query_1","TRUE","0.0051481613697484","249","2","2","1","0.00803212851405622","KEGG:05132","KEGG","Salmonella infection","8484","429","KEGG:00000","188"
"query_1","TRUE","0.0443131229948729","2","5","1","0.2","0.5","CORUM:730","CORUM","SNARE complex (STX4, SNAP23, VAMP1)","3383","400","CORUM:0000000","189"
"query_1","TRUE","0.0443131229948729","2","5","1","0.2","0.5","CORUM:733","CORUM","SNARE complex (STX4, VAMP1, VAMP7)","3383","403","CORUM:0000000","189"
"query_1","TRUE","0.0443131229948729","2","5","1","0.2","0.5","CORUM:805","CORUM","SNARE complex (STX4, SNAP23)","3383","451","CORUM:0000000","189"
"query_1","TRUE","0.0235825506142664","4","2","1","0.5","0.25","GO:0033489","GO:BP","cholesterol biosynthetic process via desmosterol","21031","8513","GO:0006695","190"
"query_1","TRUE","0.0235825506142664","4","2","1","0.5","0.25","GO:0033490","GO:BP","cholesterol biosynthetic process via lathosterol","21031","8514","GO:0006695","190"
"query_1","TRUE","0.00316643578072373","1","2","1","0.5","1","GO:0000247","GO:MF","C-8 sterol isomerase activity","20212","46","GO:0016863","190"
"query_1","TRUE","0.0094988373353857","3","2","1","0.5","0.333333333333333","GO:0047750","GO:MF","cholestenol delta-isomerase activity","20212","7003","GO:0016863","190"
"query_1","TRUE","0.0126648031093133","4","2","1","0.5","0.25","GO:0004769","GO:MF","steroid delta-isomerase activity","20212","1047","GO:0016863","190"
"query_1","TRUE","0.00707213578500754","20","1","1","1","0.05","KEGG:00100","KEGG","Steroid biosynthesis","8484","13","KEGG:00000","190"
"query_1","TRUE","0.00258254934513902","4","1","1","1","0.25","REAC:R-HSA-6807047","REAC","Cholesterol biosynthesis via desmosterol","10842","341","REAC:R-HSA-191273","190"
"query_1","TRUE","0.00258254934513902","4","1","1","1","0.25","REAC:R-HSA-6807062","REAC","Cholesterol biosynthesis via lathosterol","10842","342","REAC:R-HSA-191273","190"
"query_1","TRUE","0.0167865707434059","26","1","1","1","0.0384615384615385","REAC:R-HSA-191273","REAC","Cholesterol biosynthesis","10842","340","REAC:R-HSA-8957322","190"
"query_1","TRUE","0.00760318609703203","7","1","1","1","0.142857142857143","WP:WP4804","WP","Cholesterol biosynthesis with skeletal dysplasias","8286","528","WP:000000","190"
"query_1","TRUE","0.0195510499637961","18","1","1","1","0.0555555555555556","WP:WP5193","WP","Cholesterol synthesis disorders","8286","693","WP:000000","190"
"query_1","TRUE","0.0293265749456911","27","1","1","1","0.037037037037037","WP:WP5064","WP","7 oxo C and 7 beta HC pathways","8286","618","WP:000000","190"
"query_1","TRUE","0.0391020999275892","36","1","1","1","0.0277777777777778","WP:WP5333","WP","Enterocyte cholesterol metabolism","8286","758","WP:000000","190"
"query_1","TRUE","0.0467052860246192","43","1","1","1","0.0232558139534884","WP:WP5329","WP","Cholesterol biosynthesis pathway in hepatocytes","8286","756","WP:000000","190"
"query_1","TRUE","0.0303837192715812","1","3","1","0.333333333333333","1","GO:0035906","GO:BP","descending aorta development","21031","9651","c(""GO:0035904"", ""GO:0048856"")","191"
"query_1","TRUE","0.00742133386107402","1","3","1","0.333333333333333","1","GO:0004377","GO:MF","GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity","20212","739","c(""GO:0000026"", ""GO:0004376"")","191"
"query_1","TRUE","0.0370993258125618","5","3","1","0.333333333333333","0.2","GO:0000026","GO:MF","alpha-1,2-mannosyltransferase activity","20212","7","GO:0000030","191"
"query_1","TRUE","0.0370993258125618","5","3","1","0.333333333333333","0.2","GO:0004376","GO:MF","glycolipid mannosyltransferase activity","20212","738","GO:0000030","191"
